,salario,secao,subclasse,saldomov,cbo2002,categoria,grau,idade,horascontratuais,racacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentacao,tipodedeficiencia,indtrabintermitente,indtrabparcial,tamestabjan,indicadoraprendiz,origemdainformacao,indicadordeforadoprazo,unidadesalariocodigo,valorsalariofixo,nome_ocu
2614590,"7047,04",J,6202300,1,212405,101,8,46.0,"40,00",1,1,0,1,97,0,0,0,8,0,1,0,5,"7047,04",Analista de Desenvolvimento de Sistemas
2614595,"2479,72",J,6204000,1,212405,101,8,29.0,"40,00",1,1,0,1,97,0,0,0,5,0,1,0,5,"2479,72",Analista de Desenvolvimento de Sistemas
2614597,"17000,00",N,8211300,1,212405,101,9,34.0,"44,00",1,1,0,1,97,0,0,9,1,0,1,0,5,"17000,00",Analista de Desenvolvimento de Sistemas
2614598,"10000,00",M,7020400,-1,212405,101,9,27.0,"40,00",1,1,0,1,40,0,0,0,4,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2614601,"7329,03",K,6613400,1,212405,101,9,37.0,"44,00",3,3,0,1,97,0,0,9,10,0,1,0,5,"7329,03",Analista de Desenvolvimento de Sistemas
2614603,"12000,01",K,6431000,1,212405,101,9,25.0,"44,00",3,1,0,1,97,0,0,9,9,0,1,0,5,"12000,01",Analista de Desenvolvimento de Sistemas
2614605,"10000,00",J,6201501,1,212405,101,7,30.0,"40,00",3,1,0,1,97,0,0,0,10,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2614608,"3001,48",J,6201501,-1,212405,101,7,26.0,"40,00",2,1,0,1,31,0,0,0,6,0,1,0,5,"3001,48",Analista de Desenvolvimento de Sistemas
2614615,"10246,05",N,8211300,-1,212405,101,9,43.0,"44,00",3,1,0,1,40,0,0,0,9,0,1,0,5,"10246,05",Analista de Desenvolvimento de Sistemas
2614616,"3300,00",J,6203100,1,212405,101,8,26.0,"40,00",6,3,0,1,97,0,0,0,7,0,1,0,5,"3300,00",Analista de Desenvolvimento de Sistemas
2614618,"5872,35",J,6201501,-1,212405,101,9,25.0,"40,00",2,1,0,1,40,0,0,0,4,0,1,0,5,"5872,35",Analista de Desenvolvimento de Sistemas
2614626,"3000,00",J,6202300,-1,212405,101,9,22.0,"40,00",2,1,0,1,40,0,0,0,4,0,1,0,5,"3000,00",Analista de Desenvolvimento de Sistemas
2614629,"4200,00",J,6203100,1,212405,101,9,26.0,"40,00",3,3,0,1,97,0,0,0,10,0,1,0,5,"4200,00",Analista de Desenvolvimento de Sistemas
2614638,"9937,80",J,6120501,-1,212405,101,9,29.0,"40,00",4,1,0,1,31,0,0,0,10,0,1,0,5,"9937,80",Analista de Desenvolvimento de Sistemas
2614644,"8460,00",N,7740300,1,212405,101,9,24.0,"42,50",1,3,0,1,97,0,0,0,9,0,1,0,5,"8460,00",Analista de Desenvolvimento de Sistemas
2614645,"15258,38",J,6209100,-1,212405,101,9,32.0,"44,00",6,1,0,1,40,0,0,0,10,0,1,0,5,"15258,38",Analista de Desenvolvimento de Sistemas
2614647,"7980,00",J,6203100,1,212405,101,9,25.0,"40,00",1,3,0,1,97,0,0,0,10,0,1,0,5,"7980,00",Analista de Desenvolvimento de Sistemas
2614661,"3500,00",J,6201501,1,212405,101,80,27.0,"40,00",3,1,0,1,97,0,0,0,5,0,1,0,5,"3500,00",Analista de Desenvolvimento de Sistemas
2614664,"3039,00",S,9499500,-1,212405,101,9,20.0,"44,00",1,1,0,1,40,0,0,0,7,0,1,0,5,"3039,00",Analista de Desenvolvimento de Sistemas
2614665,"2785,00",J,6204000,1,212405,101,9,32.0,"40,00",3,3,0,1,97,0,0,0,7,0,1,0,5,"2785,00",Analista de Desenvolvimento de Sistemas
2614667,"4200,00",J,6202300,1,212405,101,9,33.0,"40,00",1,3,0,1,97,0,0,0,6,0,1,0,5,"4200,00",Analista de Desenvolvimento de Sistemas
2614668,"4865,57",J,6204000,-1,212405,101,9,23.0,"44,00",6,1,0,1,40,0,0,9,10,0,1,0,5,"4865,57",Analista de Desenvolvimento de Sistemas
2614670,"3500,00",M,7490104,1,212405,101,8,22.0,"40,00",6,1,0,1,97,0,0,0,3,0,1,0,5,"3500,00",Analista de Desenvolvimento de Sistemas
2614671,"1650,00",J,6209100,-1,212405,111,7,34.0,"44,00",2,1,0,1,31,0,1,9,7,0,1,0,1,"7,50",Analista de Desenvolvimento de Sistemas
2614676,"8800,00",K,6611803,1,212405,101,9,26.0,"40,00",3,1,0,1,97,0,0,0,10,0,1,0,5,"8800,00",Analista de Desenvolvimento de Sistemas
2614677,"14000,00",J,6201501,-1,212405,101,9,55.0,"40,00",1,1,0,1,31,0,0,0,10,0,1,0,5,"14000,00",Analista de Desenvolvimento de Sistemas
2614678,"4500,00",J,6202300,-1,212405,101,8,33.0,"40,00",1,3,0,1,31,0,0,0,7,0,1,0,5,"4500,00",Analista de Desenvolvimento de Sistemas
2614683,"7427,71",P,8532500,-1,212405,101,9,24.0,"40,00",1,1,0,1,40,0,0,0,10,0,1,0,5,"7427,71",Analista de Desenvolvimento de Sistemas
2614689,"1900,00",J,6209100,1,212405,101,7,28.0,"44,00",6,1,0,1,97,0,0,0,1,0,1,0,5,"1900,00",Analista de Desenvolvimento de Sistemas
2614691,"3741,87",P,8599604,-1,212405,101,9,24.0,"44,00",3,1,0,1,31,0,0,0,3,0,1,0,5,"3741,87",Analista de Desenvolvimento de Sistemas
2614692,"9000,00",J,6209100,1,212405,101,9,27.0,"44,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"9000,00",Analista de Desenvolvimento de Sistemas
2614698,"5500,00",J,6201501,-1,212405,101,9,28.0,"40,00",5,3,0,1,40,0,0,0,10,0,1,0,5,"5500,00",Analista de Desenvolvimento de Sistemas
2614702,"5947,62",J,6120501,-1,212405,101,9,38.0,"40,00",2,1,0,1,40,0,0,0,10,0,1,0,5,"5947,62",Analista de Desenvolvimento de Sistemas
2614703,"13032,26",K,6629100,1,212405,101,9,31.0,"44,00",1,1,0,1,97,0,0,9,6,0,1,0,5,"13032,26",Analista de Desenvolvimento de Sistemas
2614704,"11000,00",J,6203100,1,212405,101,9,39.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"11000,00",Analista de Desenvolvimento de Sistemas
2614710,"8271,20",J,6201501,-1,212405,101,80,41.0,"40,00",3,1,0,1,40,0,0,0,7,0,1,0,5,"8271,20",Analista de Desenvolvimento de Sistemas
2614714,"3080,00",J,6201501,1,212405,101,9,37.0,"40,00",1,1,0,1,97,0,0,0,6,0,1,0,5,"3080,00",Analista de Desenvolvimento de Sistemas
2614716,"4193,10",J,6209100,1,212405,101,8,35.0,"44,00",3,1,0,1,97,0,0,0,10,0,1,0,5,"4193,10",Analista de Desenvolvimento de Sistemas
2614718,"13961,95",J,6201501,-1,212405,101,9,39.0,"40,00",1,1,0,1,40,0,0,0,10,0,1,0,5,"13961,95",Analista de Desenvolvimento de Sistemas
2614721,"4040,00",K,6462000,1,212405,101,9,29.0,"40,00",2,1,0,1,97,0,0,0,6,0,1,0,5,"4040,00",Analista de Desenvolvimento de Sistemas
2614724,"6000,00",J,6202300,1,212405,101,9,25.0,"40,00",3,1,0,1,97,0,0,0,8,0,1,0,5,"6000,00",Analista de Desenvolvimento de Sistemas
2614726,"5468,00",M,7020400,1,212405,101,7,24.0,"32,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"5468,00",Analista de Desenvolvimento de Sistemas
2614727,"6000,00",K,6612601,1,212405,101,9,23.0,"44,00",1,1,0,1,97,0,0,9,10,0,1,0,5,"6000,00",Analista de Desenvolvimento de Sistemas
2661286,"11000,00",J,6204000,1,212410,101,9,58.0,"40,00",6,1,0,1,97,0,0,0,4,0,1,0,5,"11000,00",Analista de Redes e de Comunicacao de Dados
2661296,"2600,00",H,4923002,1,212410,101,7,23.0,"44,00",1,1,0,1,97,0,0,0,2,0,1,0,5,"2600,00",Analista de Redes e de Comunicacao de Dados
2661297,"5098,89",H,4930202,-1,212410,101,9,36.0,"44,00",1,1,0,1,40,0,0,0,8,0,1,0,5,"5098,89",Analista de Redes e de Comunicacao de Dados
2661298,"12000,00",G,4652400,-1,212410,101,9,33.0,"44,00",1,1,0,1,40,0,0,0,6,0,1,0,5,"12000,00",Analista de Redes e de Comunicacao de Dados
2661300,"3210,00",N,8220200,-1,212410,101,9,28.0,"44,00",1,3,0,1,40,0,0,0,8,0,1,0,5,"3210,00",Analista de Redes e de Comunicacao de Dados
2661301,"4387,20",J,6204000,-1,212410,101,9,29.0,"40,00",3,3,0,1,40,0,0,0,7,0,1,0,5,"4387,20",Analista de Redes e de Comunicacao de Dados
2661308,"3000,00",J,6204000,1,212410,101,8,32.0,"40,00",1,1,0,1,97,0,0,0,4,0,1,0,5,"3000,00",Analista de Redes e de Comunicacao de Dados
2661311,"6100,00",D,3511501,1,212410,101,9,36.0,"44,00",3,1,0,1,97,0,0,0,6,0,1,0,5,"6100,00",Analista de Redes e de Comunicacao de Dados
2661312,"1346,67",N,8220200,-1,212410,101,7,38.0,"40,00",3,3,0,1,40,0,0,0,10,0,1,0,5,"1346,67",Analista de Redes e de Comunicacao de Dados
2661314,"10028,98",J,6201501,1,212410,101,9,43.0,"40,00",3,1,0,1,97,0,0,0,9,0,1,0,5,"10028,98",Analista de Redes e de Comunicacao de Dados
2661315,"1462,00",G,4751201,1,212410,111,7,52.0,"44,00",3,1,0,1,97,0,1,0,1,0,1,0,5,"1462,00",Analista de Redes e de Comunicacao de Dados
2661318,"3500,00",M,7311400,1,212410,101,8,22.0,"29,75",1,3,0,1,97,0,0,0,8,0,1,0,5,"3500,00",Analista de Redes e de Comunicacao de Dados
2661330,"2500,00",J,6209100,1,212410,101,9,27.0,"40,00",6,1,0,1,97,0,0,0,4,0,1,0,5,"2500,00",Analista de Redes e de Comunicacao de Dados
2661336,"2361,99",M,7020400,-1,212410,101,9,24.0,"40,00",3,1,0,1,31,0,0,0,5,0,1,0,5,"2361,99",Analista de Redes e de Comunicacao de Dados
2661338,"6000,00",G,4781400,-1,212410,101,9,27.0,"44,00",6,1,0,1,40,0,0,0,8,0,1,0,5,"6000,00",Analista de Redes e de Comunicacao de Dados
2661341,"4718,00",J,6311900,1,212410,101,8,25.0,"40,00",3,1,0,1,97,0,0,0,8,0,1,0,5,"4718,00",Analista de Redes e de Comunicacao de Dados
2661344,"4500,00",K,6613400,1,212410,101,9,35.0,"40,00",1,1,0,1,97,0,0,0,6,0,1,0,5,"4500,00",Analista de Redes e de Comunicacao de Dados
2661349,"3096,00",K,6462000,-1,212410,101,9,28.0,"40,00",3,3,0,1,31,0,0,0,7,0,1,0,5,"3096,00",Analista de Redes e de Comunicacao de Dados
2661354,"2311,00",G,4751201,-1,212410,101,9,34.0,"44,00",1,1,0,1,40,0,0,0,5,0,1,0,5,"2311,00",Analista de Redes e de Comunicacao de Dados
2661357,"3429,80",J,6204000,-1,212410,101,7,27.0,"44,00",1,1,0,1,40,0,0,9,10,0,1,0,5,"3429,80",Analista de Redes e de Comunicacao de Dados
2661363,"3100,00",S,9499500,1,212410,101,80,26.0,"44,00",3,3,0,1,97,0,0,0,5,0,1,0,5,"3100,00",Analista de Redes e de Comunicacao de Dados
2661369,"1445,64",J,6190699,-1,212410,101,7,24.0,"44,00",6,3,0,1,31,0,0,0,4,0,1,0,5,"1445,64",Analista de Redes e de Comunicacao de Dados
2661372,"7092,00",J,6209100,-1,212410,101,9,38.0,"40,00",6,1,0,1,40,0,0,0,5,0,1,0,5,"7092,00",Analista de Redes e de Comunicacao de Dados
2661374,"3000,00",N,8121400,-1,212410,101,7,32.0,"44,00",1,1,0,1,40,0,0,0,6,0,1,0,5,"3000,00",Analista de Redes e de Comunicacao de Dados
2661377,"4235,00",J,6311900,1,212410,101,9,24.0,"44,00",1,1,0,1,97,0,0,0,3,0,1,0,5,"4235,00",Analista de Redes e de Comunicacao de Dados
2661381,"2500,00",N,8230001,1,212410,101,8,22.0,"40,00",6,1,0,1,97,0,0,0,3,0,1,0,5,"2500,00",Analista de Redes e de Comunicacao de Dados
2661383,"8000,00",N,7820500,1,212410,101,11,35.0,"40,00",3,3,0,1,97,0,0,0,10,0,1,0,5,"8000,00",Analista de Redes e de Comunicacao de Dados
2661384,"5500,00",G,4772500,-1,212410,101,7,25.0,"44,00",1,3,0,1,31,0,0,0,5,0,1,0,5,"5500,00",Analista de Redes e de Comunicacao de Dados
2661385,"9000,00",J,6204000,1,212410,101,9,60.0,"44,00",1,1,0,1,97,0,0,9,10,0,1,0,5,"9000,00",Analista de Redes e de Comunicacao de Dados
2661386,"2400,00",J,6319400,-1,212410,101,8,23.0,"44,00",6,3,0,1,40,0,0,0,2,0,1,0,5,"2400,00",Analista de Redes e de Comunicacao de Dados
2661393,"2300,00",M,7020400,1,212410,101,9,27.0,"44,00",3,1,0,1,97,0,0,0,1,0,1,0,5,"2300,00",Analista de Redes e de Comunicacao de Dados
2661400,"1601,00",J,6190699,1,212410,101,8,39.0,"45,00",3,3,0,1,97,0,0,0,4,0,1,0,5,"1601,00",Analista de Redes e de Comunicacao de Dados
2661402,"8149,00",K,6550200,-1,212410,101,8,26.0,"40,00",1,1,0,1,40,0,0,0,8,0,1,0,5,"8149,00",Analista de Redes e de Comunicacao de Dados
2661405,"2891,70",J,6209100,1,212410,101,9,44.0,"40,00",1,1,0,1,97,0,0,0,7,0,1,0,5,"2891,70",Analista de Redes e de Comunicacao de Dados
2661406,"6500,00",C,1821100,1,212410,101,9,36.0,"44,00",3,3,0,1,97,0,0,9,2,0,1,0,5,"6500,00",Analista de Redes e de Comunicacao de Dados
2661412,"8443,20",M,7311400,-1,212410,101,9,26.0,"40,00",3,1,0,1,40,0,0,0,8,0,1,0,5,"8443,20",Analista de Redes e de Comunicacao de Dados
2661413,"8400,00",J,6120501,1,212410,101,9,32.0,"40,00",1,3,0,1,97,0,0,0,10,0,1,0,5,"8400,00",Analista de Redes e de Comunicacao de Dados
2661415,"5000,00",J,6201501,1,212410,101,9,27.0,"40,00",1,1,0,1,97,0,0,0,8,0,1,0,5,"5000,00",Analista de Redes e de Comunicacao de Dados
2661420,"5007,00",N,7820500,-1,212410,106,8,23.0,"40,00",1,1,0,1,43,0,0,0,8,0,1,0,5,"5007,00",Analista de Redes e de Comunicacao de Dados
2661423,"2200,00",F,4221904,-1,212410,101,7,20.0,"44,00",1,3,0,1,40,0,0,0,2,0,1,0,5,"2200,00",Analista de Redes e de Comunicacao de Dados
2661424,"1872,72",J,6203100,1,212410,101,7,25.0,"40,00",6,1,0,1,97,0,0,0,7,0,1,0,5,"1872,72",Analista de Redes e de Comunicacao de Dados
2661427,"7096,77",K,6422100,1,212410,101,80,35.0,"44,00",1,1,0,1,97,0,0,0,7,0,1,0,5,"7096,77",Analista de Redes e de Comunicacao de Dados
2661428,"7700,00",M,7311400,-1,212410,101,9,28.0,"40,00",1,1,0,1,40,0,0,0,6,0,1,0,5,"7700,00",Analista de Redes e de Comunicacao de Dados
2661433,"1916,49",C,2099199,1,212410,101,7,41.0,"44,00",6,1,0,1,97,0,0,0,6,0,1,0,5,"1916,49",Analista de Redes e de Comunicacao de Dados
2661434,"2000,00",K,6612603,1,212410,101,8,22.0,"44,00",1,1,0,1,97,0,0,0,3,0,1,0,5,"2000,00",Analista de Redes e de Comunicacao de Dados
2661436,"10500,00",N,7820500,-1,212410,106,9,34.0,"40,00",3,1,0,1,43,0,0,0,10,0,1,0,5,"10500,00",Analista de Redes e de Comunicacao de Dados
2661437,"1884,22",N,8220200,-1,212410,101,7,31.0,"40,00",1,1,0,1,40,0,0,0,6,0,1,0,5,"1884,22",Analista de Redes e de Comunicacao de Dados
2661439,"5200,00",M,7319003,1,212410,101,9,27.0,"44,00",1,1,0,1,97,0,0,9,8,0,1,0,5,"5200,00",Analista de Redes e de Comunicacao de Dados
2661444,"3200,00",S,9511800,1,212410,101,8,46.0,"44,00",3,1,0,1,97,0,0,0,2,0,1,0,5,"3200,00",Analista de Redes e de Comunicacao de Dados
2661452,"2033,60",J,6203100,-1,212410,101,7,21.0,"40,00",6,1,0,1,40,0,0,0,7,0,1,0,5,"2033,60",Analista de Redes e de Comunicacao de Dados
2661454,"8300,00",N,7820500,-1,212410,101,9,39.0,"40,00",1,3,0,1,40,0,0,0,10,0,1,0,5,"8300,00",Analista de Redes e de Comunicacao de Dados
2661455,"4000,00",M,7490104,1,212410,101,8,28.0,"44,00",1,1,0,1,97,0,0,0,5,0,1,0,5,"4000,00",Analista de Redes e de Comunicacao de Dados
2661463,"13200,00",G,4646001,1,212410,101,9,33.0,"44,00",1,1,0,1,97,0,0,9,10,0,1,0,5,"13200,00",Analista de Redes e de Comunicacao de Dados
2661464,"5597,78",J,6120501,-1,212410,101,80,39.0,"40,00",3,3,0,1,40,0,0,0,9,0,1,0,5,"5597,78",Analista de Redes e de Comunicacao de Dados
2661465,"5000,00",N,7820500,-1,212410,101,8,23.0,"40,00",6,1,0,1,40,0,0,0,10,0,1,0,5,"5000,00",Analista de Redes e de Comunicacao de Dados
2661472,"6500,00",J,6201501,1,212410,101,9,38.0,"40,00",4,1,0,1,97,0,0,0,7,0,1,0,5,"6500,00",Analista de Redes e de Comunicacao de Dados
2661475,"10600,00",J,6201501,-1,212410,101,9,25.0,"40,00",1,3,0,1,40,0,0,0,5,0,1,0,5,"10600,00",Analista de Redes e de Comunicacao de Dados
2661479,"2000,00",N,8219999,1,212410,101,8,27.0,"44,00",6,1,0,1,97,0,0,0,6,0,1,0,5,"2000,00",Analista de Redes e de Comunicacao de Dados
2661480,"8821,00",K,6619399,1,212410,101,8,30.0,"44,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"8821,00",Analista de Redes e de Comunicacao de Dados
2661484,"3483,18",Q,8610101,1,212410,101,8,25.0,"44,00",6,1,0,1,97,0,0,0,6,0,1,0,5,"3483,18",Analista de Redes e de Comunicacao de Dados
2661485,"5000,00",J,6201502,-1,212410,101,9,25.0,"44,00",6,1,0,1,40,0,0,0,3,0,1,0,5,"5000,00",Analista de Redes e de Comunicacao de Dados
2661488,"7853,00",J,6203100,1,212410,101,9,29.0,"40,00",1,3,0,1,97,0,0,0,7,0,1,0,5,"7853,00",Analista de Redes e de Comunicacao de Dados
2661495,"13433,61",G,4646001,-1,212410,101,9,38.0,"40,00",1,1,0,1,40,0,0,0,10,0,1,0,5,"13433,61",Analista de Redes e de Comunicacao de Dados
2661499,"6000,00",K,6491300,-1,212410,101,9,34.0,"41,75",1,1,0,1,31,0,0,0,5,0,1,0,5,"6000,00",Analista de Redes e de Comunicacao de Dados
2661504,"1884,22",N,8220200,1,212410,101,7,20.0,"40,00",1,1,0,1,97,0,0,0,6,0,1,0,5,"1884,22",Analista de Redes e de Comunicacao de Dados
2661505,"1975,00",J,6399200,-1,212410,101,9,36.0,"44,00",6,3,0,1,40,0,0,0,4,0,1,0,5,"1975,00",Analista de Redes e de Comunicacao de Dados
2661508,"3250,00",J,6203100,-1,212410,101,8,24.0,"40,00",6,1,0,1,90,0,0,0,7,0,1,0,5,"3250,00",Analista de Redes e de Comunicacao de Dados
2661509,"15000,00",J,6311900,1,212410,101,80,39.0,"40,00",1,1,0,1,97,0,0,0,8,0,1,0,5,"15000,00",Analista de Redes e de Comunicacao de Dados
2661511,"4416,00",J,6120501,1,212410,101,8,25.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"4416,00",Analista de Redes e de Comunicacao de Dados
2661512,"3599,44",N,7711000,-1,212410,101,8,22.0,"40,00",1,1,0,1,40,0,0,0,6,0,1,0,5,"3599,44",Analista de Redes e de Comunicacao de Dados
2661517,"8400,00",G,4763602,-1,212410,101,9,32.0,"44,00",3,1,0,1,40,0,0,0,10,0,1,0,5,"8400,00",Analista de Redes e de Comunicacao de Dados
2661518,"3624,87",P,8512100,-1,212410,101,9,29.0,"44,00",1,3,0,1,40,0,0,0,5,0,1,0,5,"3624,87",Analista de Redes e de Comunicacao de Dados
2661520,"7651,91",C,2621300,-1,212410,101,80,33.0,"40,00",3,1,0,1,40,0,0,0,8,0,1,0,5,"7651,91",Analista de Redes e de Comunicacao de Dados
2661522,"2985,00",C,2651500,-1,212410,101,9,25.0,"44,00",3,3,0,1,40,0,0,0,8,0,1,0,5,"2985,00",Analista de Redes e de Comunicacao de Dados
2661524,"6500,00",N,8299799,1,212410,101,8,21.0,"44,00",2,1,0,1,97,0,0,9,9,0,1,0,5,"6500,00",Analista de Redes e de Comunicacao de Dados
2661528,"8126,00",N,7820500,-1,212410,106,80,34.0,"44,00",1,1,0,1,43,0,0,0,10,0,1,0,5,"8126,00",Analista de Redes e de Comunicacao de Dados
2661529,"3000,00",G,4744099,-1,212410,101,9,31.0,"44,00",1,3,0,1,40,0,0,0,7,0,1,0,5,"3000,00",Analista de Redes e de Comunicacao de Dados
2661532,"2882,14",J,6110803,-1,212410,101,7,34.0,"40,00",2,1,0,1,31,0,0,0,8,0,1,0,5,"2882,14",Analista de Redes e de Comunicacao de Dados
2661533,"13802,00",G,4652400,-1,212410,101,9,36.0,"44,00",3,1,0,1,40,0,0,0,6,0,1,0,5,"13802,00",Analista de Redes e de Comunicacao de Dados
2661537,"2000,00",J,6209100,1,212410,101,9,32.0,"44,00",6,3,0,1,97,0,0,0,3,0,1,0,5,"2000,00",Analista de Redes e de Comunicacao de Dados
2661542,"5000,00",J,6209100,1,212410,101,9,28.0,"40,00",3,1,0,1,97,0,0,0,2,0,1,0,5,"5000,00",Analista de Redes e de Comunicacao de Dados
2661547,"9966,53",P,8533300,-1,212410,101,11,39.0,"40,00",1,1,0,1,31,0,0,0,7,0,1,0,5,"9966,53",Analista de Redes e de Comunicacao de Dados
2661550,"8200,00",M,7490104,1,212410,101,9,36.0,"40,00",6,1,0,1,97,0,0,0,4,0,1,0,5,"8200,00",Analista de Redes e de Comunicacao de Dados
2661551,"5500,00",N,8211300,1,212410,101,9,30.0,"44,00",1,1,0,1,97,0,0,0,6,0,1,0,5,"5500,00",Analista de Redes e de Comunicacao de Dados
2661552,"3500,00",J,6110801,1,212410,101,9,29.0,"40,00",1,1,0,1,97,0,0,0,8,0,1,0,5,"3500,00",Analista de Redes e de Comunicacao de Dados
2661564,"6500,00",J,6201501,1,212410,101,9,27.0,"40,00",1,1,0,1,97,0,0,0,6,0,1,0,5,"6500,00",Analista de Redes e de Comunicacao de Dados
2661567,"3353,00",J,6110801,-1,212410,101,7,28.0,"44,00",1,1,0,1,40,0,0,0,5,0,1,0,5,"3353,00",Analista de Redes e de Comunicacao de Dados
2661569,"2500,00",S,9511800,1,212410,101,9,37.0,"44,00",1,1,0,1,97,0,0,0,4,0,1,0,5,"2500,00",Analista de Redes e de Comunicacao de Dados
2661570,"3516,88",J,6120501,-1,212410,101,9,26.0,"40,00",1,1,0,1,40,0,0,0,10,0,1,0,5,"3516,88",Analista de Redes e de Comunicacao de Dados
2661573,"7495,05",G,4761001,-1,212410,101,9,43.0,"39,00",1,1,0,1,31,0,0,0,4,0,1,0,5,"7495,05",Analista de Redes e de Comunicacao de Dados
2661576,"6690,87",J,6204000,-1,212410,101,9,41.0,"40,00",3,1,0,1,31,0,0,0,7,0,1,0,5,"6690,87",Analista de Redes e de Comunicacao de Dados
2661577,"2500,00",J,6201501,1,212410,101,8,43.0,"40,00",3,1,0,1,97,0,0,0,5,0,1,0,5,"2500,00",Analista de Redes e de Comunicacao de Dados
2661581,"1657,00",G,4751201,-1,212410,101,9,22.0,"44,00",1,1,0,1,40,0,0,0,3,0,1,0,5,"1657,00",Analista de Redes e de Comunicacao de Dados
2661582,"6036,77",K,6422100,-1,212410,101,9,30.0,"44,00",6,1,0,1,31,0,0,0,7,0,1,0,5,"6036,77",Analista de Redes e de Comunicacao de Dados
2661585,"4253,85",C,1095300,1,212410,101,8,21.0,"44,00",3,1,0,1,97,0,0,0,8,0,1,0,5,"4253,85",Analista de Redes e de Comunicacao de Dados
2661589,"2300,00",K,6619399,1,212410,101,9,23.0,"40,00",3,1,0,1,97,0,0,0,5,0,1,0,5,"2300,00",Analista de Redes e de Comunicacao de Dados
2661595,"4016,90",G,4751201,-1,212410,101,7,38.0,"44,00",1,1,0,1,31,0,0,0,7,0,1,0,5,"4016,90",Analista de Redes e de Comunicacao de Dados
2661596,"3500,00",N,7810800,-1,212410,106,9,30.0,"40,00",1,1,0,1,40,0,0,0,9,0,1,0,5,"3500,00",Analista de Redes e de Comunicacao de Dados
2661600,"1462,00",G,4751201,1,212410,111,9,40.0,"44,00",1,1,0,1,97,0,1,0,1,0,1,0,5,"1462,00",Analista de Redes e de Comunicacao de Dados
2661601,"3500,00",N,7820500,1,212410,101,9,25.0,"40,00",1,1,0,1,97,0,0,0,10,0,1,0,5,"3500,00",Analista de Redes e de Comunicacao de Dados
2661612,"3000,00",J,6204000,-1,212410,101,8,21.0,"44,00",4,1,0,1,40,0,0,0,3,0,1,0,5,"3000,00",Analista de Redes e de Comunicacao de Dados
2661616,"4000,00",N,7740300,1,212410,101,8,25.0,"40,00",1,3,0,1,97,0,0,0,2,0,1,0,5,"4000,00",Analista de Redes e de Comunicacao de Dados
2661618,"9220,07",J,6110801,-1,212410,101,80,33.0,"40,00",1,1,0,1,40,0,0,0,7,0,1,0,5,"9220,07",Analista de Redes e de Comunicacao de Dados
2661620,"3535,54",G,4789099,-1,212410,101,7,46.0,"44,00",1,1,0,1,31,0,0,0,5,0,1,0,5,"3535,54",Analista de Redes e de Comunicacao de Dados
2661622,"3842,09",F,4221905,1,212410,101,7,42.0,"44,00",3,1,0,1,97,0,0,0,10,0,1,0,5,"3842,09",Analista de Redes e de Comunicacao de Dados
2661623,"4800,00",S,9411100,1,212410,101,9,48.0,"44,00",1,1,0,1,97,0,0,0,4,0,1,0,5,"4800,00",Analista de Redes e de Comunicacao de Dados
2661625,"3600,00",N,8230001,1,212410,101,80,21.0,"40,00",1,3,0,1,97,0,0,0,4,0,1,0,5,"3600,00",Analista de Redes e de Comunicacao de Dados
2661631,"5000,00",J,6203100,1,212410,101,8,24.0,"40,00",2,1,0,1,97,0,0,0,6,0,1,0,5,"5000,00",Analista de Redes e de Comunicacao de Dados
2661640,"2500,00",N,7911200,1,212410,101,8,21.0,"44,00",3,3,0,1,97,0,0,0,7,0,1,0,5,"2500,00",Analista de Redes e de Comunicacao de Dados
2661642,"4026,85",J,6201501,1,212410,101,9,40.0,"40,00",3,1,0,1,97,0,0,0,9,0,1,0,5,"4026,85",Analista de Redes e de Comunicacao de Dados
2661647,"1636,36",J,6209100,1,212410,101,9,55.0,"30,00",3,1,0,1,97,0,0,0,2,0,1,0,5,"1636,36",Analista de Redes e de Comunicacao de Dados
2661654,"4000,00",J,6311900,-1,212410,101,9,44.0,"40,00",1,1,0,1,31,0,0,0,3,0,1,0,5,"4000,00",Analista de Redes e de Comunicacao de Dados
2661655,"14998,61",J,6209100,-1,212410,101,80,50.0,"44,00",1,1,0,1,31,0,0,0,7,0,1,0,5,"14998,61",Analista de Redes e de Comunicacao de Dados
2661662,"19556,70",J,6311900,-1,212410,101,9,37.0,"40,00",1,1,0,1,40,0,0,0,7,0,1,0,5,"19556,70",Analista de Redes e de Comunicacao de Dados
2661664,"2000,00",J,6319400,1,212410,101,8,21.0,"30,00",1,1,0,1,97,0,0,0,1,0,1,0,5,"2000,00",Analista de Redes e de Comunicacao de Dados
2661667,"2100,00",G,4751201,1,212410,101,5,41.0,"44,00",6,1,0,1,97,0,0,9,5,0,1,0,5,"2100,00",Analista de Redes e de Comunicacao de Dados
2661673,"5000,00",G,4642701,-1,212410,101,9,28.0,"40,00",6,3,0,1,31,0,0,0,6,0,1,0,5,"5000,00",Analista de Redes e de Comunicacao de Dados
