,secao,subclasse,saldomov,cbo2002,categoria,grau,idade,horascontratuais,racacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentacao,tipodedeficiencia,indtrabintermitente,indtrabparcial,salario,tamestabjan,indicadoraprendiz,origemdainformação,indicadordeforadoprazo,unidadesalariocodigo,valorsalariofixo,nome_ocu
3230037,K,6512000,1,212315,101,80,31.0,"37,50",1,1,0,1,97,0,0,0,"13000,00",9,0,1,0,5,"13000,00",Administrador de Sistemas Operacionais
3230041,K,6611803,1,212315,101,80,39.0,"40,00",1,1,0,1,97,0,0,0,"11500,00",10,0,1,0,5,"11500,00",Administrador de Sistemas Operacionais
3230042,R,9313100,1,212315,101,9,33.0,"44,00",1,1,0,1,97,0,0,0,"30000,00",9,0,1,0,5,"30000,00",Administrador de Sistemas Operacionais
3230045,K,6619399,1,212315,101,80,27.0,"44,00",1,3,0,1,97,0,0,0,"6703,80",10,0,1,0,5,"6703,80",Administrador de Sistemas Operacionais
3230050,J,6311900,-1,212315,101,7,41.0,"44,00",3,1,0,1,31,0,0,0,"6145,15",8,0,1,0,5,"6145,15",Administrador de Sistemas Operacionais
3230051,N,8219999,1,212315,101,9,40.0,"44,00",6,1,0,1,97,0,0,0,"2389,72",3,0,1,0,5,"2389,72",Administrador de Sistemas Operacionais
3230052,M,7020400,1,212315,101,80,39.0,"40,00",1,1,0,1,97,0,0,0,"15000,00",8,0,1,0,5,"15000,00",Administrador de Sistemas Operacionais
3230053,M,7490104,1,212315,101,8,27.0,"44,00",6,1,0,1,97,0,0,9,"4500,00",6,0,1,0,5,"4500,00",Administrador de Sistemas Operacionais
3230056,J,6201501,1,212315,101,8,25.0,"40,00",1,3,0,1,97,0,0,0,"2033,58",7,0,1,0,5,"2033,58",Administrador de Sistemas Operacionais
3230057,S,9511800,-1,212315,101,9,62.0,"40,00",2,1,0,1,31,0,0,0,"11373,78",9,0,1,0,5,"11373,78",Administrador de Sistemas Operacionais
3230059,J,6311900,1,212315,101,80,30.0,"44,00",2,3,0,1,97,0,0,0,"7637,00",8,0,1,0,5,"7637,00",Administrador de Sistemas Operacionais
3230061,M,7020400,1,212315,101,9,25.0,"44,00",1,1,0,1,97,0,0,0,"11250,00",9,0,1,0,5,"11250,00",Administrador de Sistemas Operacionais
3230062,S,9511800,-1,212315,101,80,38.0,"40,00",2,3,0,1,31,0,0,0,"5569,79",9,0,1,0,5,"5569,79",Administrador de Sistemas Operacionais
3230066,K,6619399,1,212315,101,7,32.0,"40,00",1,1,0,1,97,0,0,0,"24000,00",7,0,1,0,5,"24000,00",Administrador de Sistemas Operacionais
3230069,K,6619399,1,212315,101,8,20.0,"44,00",6,1,0,1,97,0,0,0,"4670,00",10,0,1,0,5,"4670,00",Administrador de Sistemas Operacionais
3230073,G,4771701,-1,212315,101,9,35.0,"44,00",1,1,0,1,31,0,0,0,"15422,00",10,0,1,0,5,"15422,00",Administrador de Sistemas Operacionais
3230074,G,4614100,1,212315,101,9,27.0,"40,00",3,3,0,1,97,0,0,0,"8000,00",1,0,1,0,5,"8000,00",Administrador de Sistemas Operacionais
3230075,K,6619399,1,212315,101,8,22.0,"44,00",3,1,0,1,97,0,0,0,"4670,00",10,0,1,0,5,"4670,00",Administrador de Sistemas Operacionais
3230079,M,6911701,-1,212315,101,9,33.0,"44,00",1,1,0,1,40,0,0,0,"9000,00",9,0,1,0,5,"9000,00",Administrador de Sistemas Operacionais
3230080,M,7020400,1,212315,101,80,32.0,"44,00",1,1,0,1,97,0,0,0,"27497,00",9,0,1,0,5,"27497,00",Administrador de Sistemas Operacionais
3230083,C,2441501,1,212315,101,80,40.0,"44,00",1,1,0,1,97,0,0,9,"14800,00",7,0,1,0,5,"14800,00",Administrador de Sistemas Operacionais
3230088,J,6201501,-1,212315,101,8,41.0,"40,00",1,1,0,1,40,0,0,0,"18406,00",9,0,1,0,5,"18406,00",Administrador de Sistemas Operacionais
3230091,G,4781400,-1,212315,101,7,33.0,"40,00",6,1,0,1,31,0,0,0,"3558,45",9,0,1,0,5,"3558,45",Administrador de Sistemas Operacionais
3230093,J,6319400,1,212315,101,9,41.0,"44,00",1,1,0,1,97,0,0,0,"8379,75",9,0,1,0,5,"8379,75",Administrador de Sistemas Operacionais
3230094,K,6512000,-1,212315,101,9,32.0,"40,00",1,1,0,1,40,0,0,0,"13080,00",10,0,1,0,5,"13080,00",Administrador de Sistemas Operacionais
3230095,K,6422100,1,212315,101,8,24.0,"40,00",2,3,0,1,97,0,0,0,"5038,74",10,0,1,0,5,"5038,74",Administrador de Sistemas Operacionais
3230096,J,6201501,1,212315,101,9,59.0,"40,00",1,1,0,1,97,0,0,0,"10000,00",7,0,1,0,5,"10000,00",Administrador de Sistemas Operacionais
3230098,G,4781400,-1,212315,101,9,36.0,"44,00",6,1,0,1,40,0,0,9,"17073,09",10,0,1,0,5,"17073,09",Administrador de Sistemas Operacionais
3230099,S,9511800,-1,212315,101,9,34.0,"40,00",1,3,0,1,31,0,0,0,"1929,09",5,0,1,0,5,"1929,09",Administrador de Sistemas Operacionais
3230100,J,6202300,-1,212315,101,9,37.0,"40,00",3,1,0,1,40,0,0,0,"8941,00",4,0,1,0,5,"8941,00",Administrador de Sistemas Operacionais
3230101,N,8211300,-1,212315,101,80,36.0,"44,00",1,3,0,1,40,0,0,0,"8977,83",10,0,1,0,5,"8977,83",Administrador de Sistemas Operacionais
3230102,M,7020400,1,212315,101,9,30.0,"40,00",1,3,0,1,97,0,0,0,"6000,00",10,0,1,0,5,"6000,00",Administrador de Sistemas Operacionais
3230104,N,8299799,1,212315,101,9,42.0,"40,00",3,3,0,1,97,0,0,0,"12500,00",9,0,1,0,5,"12500,00",Administrador de Sistemas Operacionais
3230105,K,6619399,1,212315,101,9,30.0,"40,00",1,1,0,1,97,0,0,0,"5000,00",5,0,1,0,5,"5000,00",Administrador de Sistemas Operacionais
3230107,J,6204000,-1,212315,101,8,22.0,"40,00",1,1,0,1,40,0,0,0,"2195,39",6,0,1,0,5,"2195,39",Administrador de Sistemas Operacionais
3230108,M,7020400,1,212315,101,9,22.0,"40,00",1,1,0,1,97,0,0,0,"13400,00",8,0,1,0,5,"13400,00",Administrador de Sistemas Operacionais
3230110,K,6619399,1,212315,101,9,21.0,"44,00",3,1,0,1,97,0,0,0,"4670,00",10,0,1,0,5,"4670,00",Administrador de Sistemas Operacionais
3230112,N,8219999,1,212315,101,9,41.0,"44,00",6,1,0,1,97,0,0,0,"2389,72",3,0,1,0,5,"2389,72",Administrador de Sistemas Operacionais
3230115,M,7020400,1,212315,101,8,33.0,"40,00",4,1,0,1,97,0,0,0,"11000,00",8,0,1,0,5,"11000,00",Administrador de Sistemas Operacionais
3230121,K,6619399,1,212315,101,80,41.0,"44,00",1,1,0,1,97,0,0,0,"15000,00",10,0,1,0,5,"15000,00",Administrador de Sistemas Operacionais
3230127,J,6201501,1,212315,101,9,32.0,"40,00",3,1,0,1,97,0,0,0,"12000,00",10,0,1,0,5,"12000,00",Administrador de Sistemas Operacionais
3230128,K,6619399,1,212315,101,7,30.0,"44,00",1,1,0,1,97,0,0,0,"5282,00",10,0,1,0,5,"5282,00",Administrador de Sistemas Operacionais
3230129,J,6202300,-1,212315,101,9,28.0,"40,00",1,1,0,1,31,0,0,0,"1929,09",7,0,1,0,5,"1929,09",Administrador de Sistemas Operacionais
3230130,M,7490104,1,212315,101,9,27.0,"40,00",1,1,0,1,97,0,0,0,"10436,25",9,0,1,0,5,"10436,25",Administrador de Sistemas Operacionais
3230132,J,6201501,1,212315,101,9,32.0,"40,00",6,1,0,1,97,0,0,0,"8500,00",9,0,1,0,5,"8500,00",Administrador de Sistemas Operacionais
3230133,K,6511101,-1,212315,101,10,36.0,"40,00",3,1,0,1,40,0,0,0,"15075,00",8,0,1,0,5,"15075,00",Administrador de Sistemas Operacionais
3230134,M,7319004,-1,212315,101,9,38.0,"44,00",1,1,0,1,40,0,0,0,"4267,49",8,0,1,0,5,"4267,49",Administrador de Sistemas Operacionais
3230144,J,6201501,-1,212315,101,9,41.0,"40,00",1,1,0,1,40,0,0,0,"8500,00",9,0,1,0,5,"8500,00",Administrador de Sistemas Operacionais
3230145,J,6202300,1,212315,101,7,22.0,"44,00",1,1,0,1,97,0,0,0,"3700,00",6,0,1,0,5,"3700,00",Administrador de Sistemas Operacionais
3230147,K,6422100,-1,212315,101,9,36.0,"36,00",2,1,0,1,40,0,0,0,"5633,70",10,0,1,0,5,"5633,70",Administrador de Sistemas Operacionais
3230149,G,4781400,1,212315,101,80,32.0,"44,00",3,1,0,1,97,0,0,9,"16000,00",10,0,1,0,5,"16000,00",Administrador de Sistemas Operacionais
3230150,K,6422100,1,212315,101,9,42.0,"40,00",1,1,0,1,97,0,0,0,"5300,00",10,0,1,0,5,"5300,00",Administrador de Sistemas Operacionais
3230151,M,7490104,1,212315,101,9,30.0,"44,00",3,1,0,1,97,0,0,0,"8500,00",7,0,1,0,5,"8500,00",Administrador de Sistemas Operacionais
3230155,G,4635402,1,212315,101,9,41.0,"44,00",1,1,0,1,97,0,0,0,"15000,00",10,0,1,0,5,"15000,00",Administrador de Sistemas Operacionais
3230156,Q,8800600,1,212315,101,80,37.0,"40,00",2,1,0,1,97,0,0,0,"10395,00",9,0,1,0,5,"10395,00",Administrador de Sistemas Operacionais
3230157,S,9511800,-1,212315,101,9,30.0,"40,00",1,1,0,1,40,0,0,0,"5759,82",9,0,1,0,5,"5759,82",Administrador de Sistemas Operacionais
3230158,J,6201501,1,212315,101,9,59.0,"40,00",1,1,0,1,97,0,0,0,"10000,00",10,0,1,0,5,"10000,00",Administrador de Sistemas Operacionais
3230160,G,4781400,-1,212315,101,9,41.0,"44,00",1,1,0,1,31,0,0,9,"18914,09",10,0,1,0,5,"18914,09",Administrador de Sistemas Operacionais
3230161,N,8299702,1,212315,101,7,20.0,"40,00",3,1,0,1,97,0,0,0,"3000,00",9,0,1,0,5,"3000,00",Administrador de Sistemas Operacionais
3230163,N,8211300,-1,212315,101,9,30.0,"44,00",1,1,0,1,40,0,0,0,"11538,46",7,0,1,0,5,"11538,46",Administrador de Sistemas Operacionais
3230164,J,6204000,-1,212315,101,7,31.0,"40,00",1,3,0,1,31,0,0,0,"6531,65",6,0,1,0,5,"6531,65",Administrador de Sistemas Operacionais
3230167,S,9511800,-1,212315,101,9,58.0,"40,00",1,3,0,1,31,0,0,0,"14023,08",9,0,1,0,5,"14023,08",Administrador de Sistemas Operacionais
3230168,J,6202300,1,212315,101,7,21.0,"44,00",1,1,0,1,97,0,0,0,"2773,38",6,0,1,0,5,"2773,38",Administrador de Sistemas Operacionais
3230170,K,6619399,1,212315,101,9,28.0,"40,00",1,1,0,1,97,0,0,0,"10000,00",8,0,1,0,5,"10000,00",Administrador de Sistemas Operacionais
3230172,J,6120501,1,212315,101,9,30.0,"40,00",1,1,0,1,97,0,0,0,"14000,00",10,0,1,0,5,"14000,00",Administrador de Sistemas Operacionais
3230174,N,8121400,-1,212315,101,7,40.0,"44,00",1,3,0,1,31,0,0,0,"1728,94",6,0,1,0,5,"1728,94",Administrador de Sistemas Operacionais
3230178,J,6201501,-1,212315,111,7,27.0,"44,00",3,1,0,1,40,0,1,0,"2120,80",5,0,1,0,1,"9,64",Administrador de Sistemas Operacionais
3230180,J,6204000,-1,212315,101,9,53.0,"40,00",1,1,0,1,31,0,0,0,"8262,00",6,0,1,0,5,"8262,00",Administrador de Sistemas Operacionais
3230183,K,6499999,-1,212315,101,9,40.0,"40,00",4,3,0,1,40,0,0,0,"22877,00",1,0,1,0,5,"22877,00",Administrador de Sistemas Operacionais
3230184,K,6619399,-1,212315,101,9,27.0,"40,00",1,3,0,1,40,0,0,0,"7893,72",10,0,1,0,5,"7893,72",Administrador de Sistemas Operacionais
3230185,K,6512000,1,212315,101,9,29.0,"40,00",3,1,0,1,97,0,0,0,"4974,23",9,0,1,0,5,"4974,23",Administrador de Sistemas Operacionais
3230186,K,6422100,1,212315,101,7,20.0,"40,00",1,3,0,1,97,0,0,0,"4500,00",10,0,1,0,5,"4500,00",Administrador de Sistemas Operacionais
3230188,S,9511800,-1,212315,101,80,38.0,"40,00",3,3,0,1,31,0,0,0,"9551,54",9,0,1,0,5,"9551,54",Administrador de Sistemas Operacionais
3230190,S,9511800,-1,212315,101,9,36.0,"40,00",6,1,0,1,31,0,0,0,"4518,44",9,0,1,0,5,"4518,44",Administrador de Sistemas Operacionais
3230192,G,4771701,-1,212315,101,9,54.0,"44,00",1,3,0,1,31,0,0,0,"25600,00",10,0,1,0,5,"25600,00",Administrador de Sistemas Operacionais
3230194,M,7020400,1,212315,101,9,26.0,"44,00",1,3,0,1,97,0,0,0,"13126,00",9,0,1,0,5,"13126,00",Administrador de Sistemas Operacionais
3230196,M,7020400,1,212315,101,9,30.0,"40,00",1,1,0,1,97,0,0,0,"16900,00",8,0,1,0,5,"16900,00",Administrador de Sistemas Operacionais
3230198,M,7320300,-1,212315,101,7,26.0,"40,00",1,1,0,1,40,0,0,0,"2799,84",9,0,1,0,5,"2799,84",Administrador de Sistemas Operacionais
3230202,K,6422100,-1,212315,101,9,36.0,"40,00",1,1,0,1,40,0,0,0,"6331,33",10,0,1,0,5,"6331,33",Administrador de Sistemas Operacionais
